file,line,type,commit,author,date,time,timezone,datetime,depth,length
static\style.css,200,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,30
static\style.css,201,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,0
static\style.css,202,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,0
static\style.css,203,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,25
static\style.css,204,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,29
static\style.css,205,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,0
static\style.css,206,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,0
static\style.css,207,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,34
static\style.css,208,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,34
static\style.css,209,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,19
static\style.css,210,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,0
static\style.css,211,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,0
static\style.css,212,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,40
static\style.css,213,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,37
static\style.css,214,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,0
static\style.css,215,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,0
static\style.css,216,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,31
static\style.css,217,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,25
static\style.css,218,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,31
static\style.css,219,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,36
static\style.css,220,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,46
static\style.css,221,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,30
static\style.css,222,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,12
static\style.css,223,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,0
static\style.css,224,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,0
static\style.css,225,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,51
static\style.css,226,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,55
static\style.css,227,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,34
static\style.css,228,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,0
static\style.css,229,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,0
static\style.css,230,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,53
static\style.css,231,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,22
static\style.css,232,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,0
static\style.css,233,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,0
static\style.css,234,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,62
static\style.css,235,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,22
static\style.css,236,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,12
static\style.css,237,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,0
static\style.css,238,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,0
static\style.css,239,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,68
static\style.css,240,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,22
static\style.css,241,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,0
static\style.css,242,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,0
static\style.css,243,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,0
static\style.css,244,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,37
static\style.css,245,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,46
static\style.css,246,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,50
static\style.css,247,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,12
static\style.css,248,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,0
static\style.css,249,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,0
static\style.css,250,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,51
static\style.css,251,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,55
static\style.css,252,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,30
static\style.css,253,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,0
static\style.css,254,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,0
static\style.css,255,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,53
static\style.css,256,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,29
static\style.css,257,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,0
static\style.css,258,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,0
static\style.css,259,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,62
static\style.css,260,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,34
static\style.css,261,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,19
static\style.css,262,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,0
static\style.css,263,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,0
static\style.css,264,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,68
static\style.css,265,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,37
static\style.css,266,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,0
static\style.css,267,css,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,0
static\global.js,1,js,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,29
static\global.js,2,js,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,0
static\global.js,3,js,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,43
static\global.js,4,js,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,53
static\global.js,5,js,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,0
static\global.js,6,js,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,0
static\global.js,7,js,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,71
static\global.js,8,js,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,0
static\global.js,9,js,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,26
static\global.js,10,js,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,98
static\global.js,11,js,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,16
static\global.js,12,js,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,36
static\global.js,13,js,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,0
static\global.js,14,js,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,12
static\global.js,15,js,e493bea2,Joao Felipe Vilas Boas,2025-03-20,13:09:18,-03:00,2025-03-20T13:09:18-03:00,0,25
static\global.js,16,js,e493bea2,Joao Felipe Vilas Boas,2025-03-20,13:09:18,-03:00,2025-03-20T13:09:18-03:00,0,36
static\global.js,17,js,e493bea2,Joao Felipe Vilas Boas,2025-03-20,13:09:18,-03:00,2025-03-20T13:09:18-03:00,0,32
static\global.js,18,js,e493bea2,Joao Felipe Vilas Boas,2025-03-20,13:09:18,-03:00,2025-03-20T13:09:18-03:00,0,33
static\global.js,19,js,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,0
static\global.js,20,js,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,0
static\global.js,21,js,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,39
static\global.js,22,js,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,26
static\global.js,23,js,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,0
static\global.js,24,js,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,21
static\global.js,25,js,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,15
static\global.js,26,js,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,19
static\global.js,27,js,e493bea2,Joao Felipe Vilas Boas,2025-03-20,13:09:18,-03:00,2025-03-20T13:09:18-03:00,0,0
static\global.js,28,js,e493bea2,Joao Felipe Vilas Boas,2025-03-20,13:09:18,-03:00,2025-03-20T13:09:18-03:00,0,35
static\global.js,29,js,e493bea2,Joao Felipe Vilas Boas,2025-03-20,13:09:18,-03:00,2025-03-20T13:09:18-03:00,0,12
static\global.js,30,js,e493bea2,Joao Felipe Vilas Boas,2025-03-20,13:09:18,-03:00,2025-03-20T13:09:18-03:00,0,21
static\global.js,31,js,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,0
static\global.js,32,js,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,31
static\global.js,33,js,862208b4,Joao Felipe Vilas Boas,2025-03-20,13:04:36,-03:00,2025-03-20T13:04:36-03:00,0,48
static\global.js,34,js,862208b4,Joao Felipe Vilas Boas,2025-03-20,13:04:36,-03:00,2025-03-20T13:04:36-03:00,0,24
static\global.js,35,js,862208b4,Joao Felipe Vilas Boas,2025-03-20,13:04:36,-03:00,2025-03-20T13:04:36-03:00,0,3
static\global.js,36,js,8693c03f,Joao Felipe Vilas Boas,2025-03-20,13:13:07,-03:00,2025-03-20T13:13:07-03:00,0,76
static\global.js,37,js,8693c03f,Joao Felipe Vilas Boas,2025-03-20,13:13:07,-03:00,2025-03-20T13:13:07-03:00,0,13
static\global.js,38,js,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,0
static\global.js,39,js,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,1
static\global.js,40,js,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,0
src\app.html,1,html,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,14
src\app.html,2,html,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,15
src\app.html,3,html,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,1,5
src\app.html,4,html,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,2,23
src\app.html,5,html,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,2,56
src\app.html,6,html,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,2,52
src\app.html,7,html,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,2,18
src\app.html,8,html,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,2,60
src\app.html,9,html,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,2,65
src\app.html,10,html,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,2,15
src\app.html,11,html,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,1,6
src\app.html,12,html,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,1,41
src\app.html,13,html,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,2,52
src\app.html,14,html,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,1,6
src\app.html,15,html,78b2b401,Joao Felipe Vilas Boas,2025-03-20,12:34:04,-03:00,2025-03-20T12:34:04-03:00,0,6
src\routes\+page.svelte,1,svelte,00000000,Not Committed Yet,2025-04-08,11:23:58,-03:00,2025-04-08T11:23:58-03:00,0,7
src\routes\+page.svelte,2,js,00000000,Not Committed Yet,2025-04-08,11:23:58,-03:00,2025-04-08T11:23:58-03:00,0,41
src\routes\+page.svelte,3,js,00000000,Not Committed Yet,2025-04-08,11:23:58,-03:00,2025-04-08T11:23:58-03:00,0,41
src\routes\+page.svelte,4,js,00000000,Not Committed Yet,2025-04-08,11:23:58,-03:00,2025-04-08T11:23:58-03:00,0,0
src\routes\+page.svelte,5,js,00000000,Not Committed Yet,2025-04-08,11:23:58,-03:00,2025-04-08T11:23:58-03:00,0,66
src\routes\+page.svelte,6,svelte,00000000,Not Committed Yet,2025-04-08,11:23:58,-03:00,2025-04-08T11:23:58-03:00,0,8
src\routes\+page.svelte,7,svelte,00000000,Not Committed Yet,2025-04-08,11:23:58,-03:00,2025-04-08T11:23:58-03:00,0,0
src\routes\+page.svelte,8,svelte,00000000,Not Committed Yet,2025-04-08,11:23:58,-03:00,2025-04-08T11:23:58-03:00,0,12
src\routes\+page.svelte,9,svelte,00000000,Not Committed Yet,2025-04-08,11:23:58,-03:00,2025-04-08T11:23:58-03:00,0,56
src\routes\+page.svelte,10,svelte,00000000,Not Committed Yet,2025-04-08,11:23:58,-03:00,2025-04-08T11:23:58-03:00,0,13
src\routes\+page.svelte,11,svelte,00000000,Not Committed Yet,2025-04-08,11:23:58,-03:00,2025-04-08T11:23:58-03:00,0,22
src\routes\+page.svelte,12,svelte,00000000,Not Committed Yet,2025-04-08,11:23:58,-03:00,2025-04-08T11:23:58-03:00,0,0
src\routes\+page.svelte,13,svelte,00000000,Not Committed Yet,2025-04-08,11:23:58,-03:00,2025-04-08T11:23:58-03:00,0,53
src\routes\+page.svelte,14,svelte,00000000,Not Committed Yet,2025-04-08,11:23:58,-03:00,2025-04-08T11:23:58-03:00,0,0
src\routes\+page.svelte,15,svelte,00000000,Not Committed Yet,2025-04-08,11:23:58,-03:00,2025-04-08T11:23:58-03:00,0,148
src\routes\+page.svelte,16,svelte,00000000,Not Committed Yet,2025-04-08,11:23:58,-03:00,2025-04-08T11:23:58-03:00,0,185
src\routes\+page.svelte,17,svelte,00000000,Not Committed Yet,2025-04-08,11:23:58,-03:00,2025-04-08T11:23:58-03:00,0,97
src\routes\+page.svelte,18,svelte,00000000,Not Committed Yet,2025-04-08,11:23:58,-03:00,2025-04-08T11:23:58-03:00,0,162
src\routes\+page.svelte,19,svelte,00000000,Not Committed Yet,2025-04-08,11:23:58,-03:00,2025-04-08T11:23:58-03:00,0,3
src\routes\+page.svelte,20,svelte,00000000,Not Committed Yet,2025-04-08,11:23:58,-03:00,2025-04-08T11:23:58-03:00,0,53
src\routes\+page.svelte,21,svelte,00000000,Not Committed Yet,2025-04-08,11:23:58,-03:00,2025-04-08T11:23:58-03:00,0,22
src\routes\+page.svelte,22,svelte,00000000,Not Committed Yet,2025-04-08,11:23:58,-03:00,2025-04-08T11:23:58-03:00,0,15
src\routes\+page.svelte,23,svelte,00000000,Not Committed Yet,2025-04-08,11:23:58,-03:00,2025-04-08T11:23:58-03:00,0,23
src\routes\+page.svelte,24,svelte,00000000,Not Committed Yet,2025-04-08,11:23:58,-03:00,2025-04-08T11:23:58-03:00,0,23
src\routes\+page.svelte,25,svelte,00000000,Not Committed Yet,2025-04-08,11:23:58,-03:00,2025-04-08T11:23:58-03:00,0,11
src\routes\+page.svelte,26,svelte,00000000,Not Committed Yet,2025-04-08,11:23:58,-03:00,2025-04-08T11:23:58-03:00,0,8
src\routes\+page.svelte,27,svelte,00000000,Not Committed Yet,2025-04-08,11:23:58,-03:00,2025-04-08T11:23:58-03:00,0,23
src\routes\+page.svelte,28,svelte,00000000,Not Committed Yet,2025-04-08,11:23:58,-03:00,2025-04-08T11:23:58-03:00,0,3
src\routes\+page.svelte,29,svelte,00000000,Not Committed Yet,2025-04-08,11:23:58,-03:00,2025-04-08T11:23:58-03:00,0,17
src\routes\+page.svelte,30,svelte,00000000,Not Committed Yet,2025-04-08,11:23:58,-03:00,2025-04-08T11:23:58-03:00,0,24
src\routes\+page.svelte,31,svelte,00000000,Not Committed Yet,2025-04-08,11:23:58,-03:00,2025-04-08T11:23:58-03:00,0,17
src\routes\+page.svelte,32,svelte,00000000,Not Committed Yet,2025-04-08,11:23:58,-03:00,2025-04-08T11:23:58-03:00,0,24
src\routes\+page.svelte,33,svelte,00000000,Not Committed Yet,2025-04-08,11:23:58,-03:00,2025-04-08T11:23:58-03:00,0,20
src\routes\+page.svelte,34,svelte,00000000,Not Committed Yet,2025-04-08,11:23:58,-03:00,2025-04-08T11:23:58-03:00,0,27
src\routes\+page.svelte,35,svelte,00000000,Not Committed Yet,2025-04-08,11:23:58,-03:00,2025-04-08T11:23:58-03:00,0,4
src\routes\+page.svelte,36,svelte,00000000,Not Committed Yet,2025-04-08,11:23:58,-03:00,2025-04-08T11:23:58-03:00,0,9
src\routes\+page.svelte,37,svelte,00000000,Not Committed Yet,2025-04-08,11:23:58,-03:00,2025-04-08T11:23:58-03:00,0,13
src\routes\+page.svelte,38,svelte,00000000,Not Committed Yet,2025-04-08,11:23:58,-03:00,2025-04-08T11:23:58-03:00,0,63
src\routes\+page.svelte,39,svelte,00000000,Not Committed Yet,2025-04-08,11:23:58,-03:00,2025-04-08T11:23:58-03:00,0,7
src\routes\+page.svelte,40,svelte,00000000,Not Committed Yet,2025-04-08,11:23:58,-03:00,2025-04-08T11:23:58-03:00,0,13
src\routes\+page.svelte,41,svelte,00000000,Not Committed Yet,2025-04-08,11:23:58,-03:00,2025-04-08T11:23:58-03:00,0,63
src\routes\+page.svelte,42,svelte,00000000,Not Committed Yet,2025-04-08,11:23:58,-03:00,2025-04-08T11:23:58-03:00,0,7
src\routes\+page.svelte,43,svelte,00000000,Not Committed Yet,2025-04-08,11:23:58,-03:00,2025-04-08T11:23:58-03:00,0,0
src\routes\+page.svelte,44,svelte,00000000,Not Committed Yet,2025-04-08,11:23:58,-03:00,2025-04-08T11:23:58-03:00,0,3
src\routes\+page.svelte,45,svelte,00000000,Not Committed Yet,2025-04-08,11:23:58,-03:00,2025-04-08T11:23:58-03:00,0,14
src\routes\+page.svelte,46,svelte,00000000,Not Committed Yet,2025-04-08,11:23:58,-03:00,2025-04-08T11:23:58-03:00,0,4
src\routes\+page.svelte,47,svelte,00000000,Not Committed Yet,2025-04-08,11:23:58,-03:00,2025-04-08T11:23:58-03:00,0,21
src\routes\+page.svelte,48,svelte,00000000,Not Committed Yet,2025-04-08,11:23:58,-03:00,2025-04-08T11:23:58-03:00,0,32
src\routes\+page.svelte,49,svelte,00000000,Not Committed Yet,2025-04-08,11:23:58,-03:00,2025-04-08T11:23:58-03:00,0,29
src\routes\+page.svelte,50,svelte,00000000,Not Committed Yet,2025-04-08,11:23:58,-03:00,2025-04-08T11:23:58-03:00,0,6
src\routes\+page.svelte,51,svelte,00000000,Not Committed Yet,2025-04-08,11:23:58,-03:00,2025-04-08T11:23:58-03:00,0,5
src\routes\+page.svelte,52,svelte,00000000,Not Committed Yet,2025-04-08,11:23:58,-03:00,2025-04-08T11:23:58-03:00,0,0
src\routes\+page.svelte,53,svelte,00000000,Not Committed Yet,2025-04-08,11:23:58,-03:00,2025-04-08T11:23:58-03:00,0,6
src\routes\+page.svelte,54,css,00000000,Not Committed Yet,2025-04-08,11:23:58,-03:00,2025-04-08T11:23:58-03:00,0,2
src\routes\+page.svelte,55,css,00000000,Not Committed Yet,2025-04-08,11:23:58,-03:00,2025-04-08T11:23:58-03:00,0,13
src\routes\+page.svelte,56,css,00000000,Not Committed Yet,2025-04-08,11:23:58,-03:00,2025-04-08T11:23:58-03:00,0,27
src\routes\+page.svelte,57,css,00000000,Not Committed Yet,2025-04-08,11:23:58,-03:00,2025-04-08T11:23:58-03:00,0,0
src\routes\+page.svelte,58,css,00000000,Not Committed Yet,2025-04-08,11:23:58,-03:00,2025-04-08T11:23:58-03:00,0,2
src\routes\+page.svelte,59,css,00000000,Not Committed Yet,2025-04-08,11:23:58,-03:00,2025-04-08T11:23:58-03:00,0,11
src\routes\+page.svelte,60,css,00000000,Not Committed Yet,2025-04-08,11:23:58,-03:00,2025-04-08T11:23:58-03:00,0,20
src\routes\+page.svelte,61,css,00000000,Not Committed Yet,2025-04-08,11:23:58,-03:00,2025-04-08T11:23:58-03:00,0,17
src\routes\+page.svelte,62,css,00000000,Not Committed Yet,2025-04-08,11:23:58,-03:00,2025-04-08T11:23:58-03:00,0,25
src\routes\+page.svelte,63,css,00000000,Not Committed Yet,2025-04-08,11:23:58,-03:00,2025-04-08T11:23:58-03:00,0,25
src\routes\+page.svelte,64,css,00000000,Not Committed Yet,2025-04-08,11:23:58,-03:00,2025-04-08T11:23:58-03:00,0,0
src\routes\+page.svelte,65,css,00000000,Not Committed Yet,2025-04-08,11:23:58,-03:00,2025-04-08T11:23:58-03:00,0,2
src\routes\+page.svelte,66,css,00000000,Not Committed Yet,2025-04-08,11:23:58,-03:00,2025-04-08T11:23:58-03:00,0,20
src\routes\+page.svelte,67,css,00000000,Not Committed Yet,2025-04-08,11:23:58,-03:00,2025-04-08T11:23:58-03:00,0,17
src\routes\+page.svelte,68,css,00000000,Not Committed Yet,2025-04-08,11:23:58,-03:00,2025-04-08T11:23:58-03:00,0,0
src\routes\+page.svelte,69,css,00000000,Not Committed Yet,2025-04-08,11:23:58,-03:00,2025-04-08T11:23:58-03:00,0,7
src\routes\+page.svelte,70,css,00000000,Not Committed Yet,2025-04-08,11:23:58,-03:00,2025-04-08T11:23:58-03:00,0,19
src\routes\+page.svelte,71,css,00000000,Not Committed Yet,2025-04-08,11:23:58,-03:00,2025-04-08T11:23:58-03:00,0,18
src\routes\+page.svelte,72,css,00000000,Not Committed Yet,2025-04-08,11:23:58,-03:00,2025-04-08T11:23:58-03:00,0,31
src\routes\+page.svelte,73,css,00000000,Not Committed Yet,2025-04-08,11:23:58,-03:00,2025-04-08T11:23:58-03:00,0,17
src\routes\+page.svelte,74,css,00000000,Not Committed Yet,2025-04-08,11:23:58,-03:00,2025-04-08T11:23:58-03:00,0,18
src\routes\+page.svelte,75,css,00000000,Not Committed Yet,2025-04-08,11:23:58,-03:00,2025-04-08T11:23:58-03:00,0,0
src\routes\+page.svelte,76,svelte,00000000,Not Committed Yet,2025-04-08,11:23:58,-03:00,2025-04-08T11:23:58-03:00,0,7
src\routes\+layout.svelte,1,svelte,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,0,7
src\routes\+layout.svelte,2,js,994033b3,Joao Felipe Vilas Boas,2025-03-27,12:44:20,-03:00,2025-03-27T12:44:20-03:00,1,33
